time,pm25,pm10,co,no2,o3
2026-02-04 17:00:00,33.5,34.1,1665.0,19.4,143.0
2026-02-04 18:00:00,38.9,39.3,2205.0,29.3,102.0
2026-02-04 19:00:00,44.0,44.7,2528.0,34.3,78.0
2026-02-04 20:00:00,44.0,44.4,2486.0,34.1,71.0
2026-02-04 21:00:00,45.6,45.8,2225.0,33.8,61.0
2026-02-04 22:00:00,44.6,44.7,1886.0,32.7,54.0
2026-02-04 23:00:00,40.5,40.6,1444.0,30.2,53.0
2026-02-05 00:00:00,36.8,36.8,924.0,26.9,55.0
2026-02-05 01:00:00,35.5,35.5,536.0,24.2,58.0
2026-02-05 02:00:00,36.1,36.2,354.0,22.3,61.0
2026-02-05 03:00:00,38.1,38.2,305.0,21.1,64.0
2026-02-05 04:00:00,41.3,41.6,375.0,21.3,65.0
2026-02-05 05:00:00,44.6,44.8,661.0,24.9,60.0
2026-02-05 06:00:00,48.5,48.8,1066.0,30.0,52.0
2026-02-05 07:00:00,47.1,47.6,1289.0,22.1,63.0
2026-02-05 08:00:00,39.1,39.7,1138.0,19.8,66.0
2026-02-05 09:00:00,27.0,27.5,805.0,16.6,71.0
2026-02-05 10:00:00,25.3,25.6,557.0,13.5,80.0
2026-02-05 11:00:00,23.4,23.7,498.0,10.5,96.0
2026-02-05 12:00:00,24.4,24.8,524.0,7.7,116.0
2026-02-05 13:00:00,27.5,27.8,599.0,6.4,129.0
2026-02-05 14:00:00,32.2,32.5,693.0,6.5,132.0
2026-02-05 15:00:00,33.3,33.5,835.0,8.1,129.0
2026-02-05 16:00:00,32.5,32.9,1076.0,12.7,119.0
2026-02-05 17:00:00,35.9,36.1,1571.0,22.9,99.0
2026-02-05 18:00:00,40.4,40.5,2165.0,36.1,73.0
2026-02-05 19:00:00,45.8,45.9,2445.0,49.8,44.0
2026-02-05 20:00:00,49.0,49.1,2131.0,47.8,42.0
2026-02-05 21:00:00,50.3,50.3,1503.0,44.8,39.0
2026-02-05 22:00:00,49.8,49.9,991.0,41.0,38.0
2026-02-05 23:00:00,48.7,48.7,770.0,35.9,41.0
2026-02-06 00:00:00,46.1,46.2,665.0,30.0,46.0
2026-02-06 01:00:00,42.6,42.7,582.0,24.8,51.0
2026-02-06 02:00:00,37.3,37.5,448.0,20.2,58.0
2026-02-06 03:00:00,29.0,29.3,336.0,16.4,65.0
2026-02-06 04:00:00,20.3,20.4,369.0,14.8,69.0
2026-02-06 05:00:00,16.2,16.2,704.0,17.7,64.0
2026-02-06 06:00:00,18.3,18.4,1183.0,22.9,56.0
2026-02-06 07:00:00,31.9,32.0,1456.0,28.5,53.0
2026-02-06 08:00:00,20.2,20.3,1311.0,23.4,73.0
2026-02-06 09:00:00,15.5,15.6,960.0,16.3,102.0
2026-02-06 10:00:00,14.6,14.7,686.0,10.6,125.0
2026-02-06 11:00:00,15.8,15.9,592.0,7.5,140.0
2026-02-06 12:00:00,17.3,17.4,575.0,5.8,149.0
2026-02-06 13:00:00,18.0,18.1,610.0,5.5,151.0
2026-02-06 14:00:00,20.1,20.3,688.0,6.6,142.0
2026-02-06 15:00:00,22.1,22.4,818.0,9.1,125.0
2026-02-06 16:00:00,19.5,19.8,1006.0,13.4,106.0
2026-02-06 17:00:00,20.7,21.1,1318.0,21.3,86.0
2026-02-06 18:00:00,27.5,27.7,1688.0,31.1,64.0
2026-02-06 19:00:00,27.1,27.2,1925.0,33.8,44.0
2026-02-06 20:00:00,26.8,26.9,1947.0,32.8,43.0
2026-02-06 21:00:00,28.6,28.7,1836.0,31.4,41.0
2026-02-06 22:00:00,29.4,29.5,1644.0,29.8,40.0
2026-02-06 23:00:00,28.8,29.0,1333.0,27.9,41.0
2026-02-07 00:00:00,28.6,28.8,941.0,25.8,44.0
2026-02-07 01:00:00,28.0,28.3,631.0,24.1,46.0
2026-02-07 02:00:00,27.2,27.6,449.0,22.8,48.0
2026-02-07 03:00:00,26.1,26.5,350.0,21.8,49.0
2026-02-07 04:00:00,24.3,24.8,364.0,21.3,50.0
2026-02-07 05:00:00,24.2,24.6,583.0,22.1,47.0
2026-02-07 06:00:00,25.0,25.4,915.0,23.4,44.0
2026-02-07 07:00:00,20.7,21.5,1114.0,23.0,42.0
2026-02-07 08:00:00,23.3,24.2,1036.0,20.9,53.0
2026-02-07 09:00:00,23.9,24.8,825.0,18.0,69.0
2026-02-07 10:00:00,25.2,26.0,662.0,15.2,83.0
2026-02-07 11:00:00,26.4,27.2,602.0,12.2,93.0
2026-02-07 12:00:00,23.9,24.4,590.0,9.3,101.0
2026-02-07 13:00:00,23.5,24.1,647.0,8.3,104.0
2026-02-07 14:00:00,35.2,36.1,785.0,10.1,100.0
2026-02-07 15:00:00,20.1,20.5,991.0,13.9,91.0
2026-02-07 16:00:00,21.4,21.7,1247.0,18.3,81.0
2026-02-07 17:00:00,25.7,26.0,1650.0,24.1,71.0
2026-02-07 18:00:00,29.1,29.3,2104.0,30.6,59.0
2026-02-07 19:00:00,29.6,30.0,2302.0,36.4,45.0
2026-02-07 20:00:00,30.7,31.0,2031.0,35.1,44.0
2026-02-07 21:00:00,33.2,33.3,1503.0,33.2,44.0
2026-02-07 22:00:00,35.9,36.0,1050.0,31.1,44.0
2026-02-07 23:00:00,37.6,37.7,790.0,28.7,46.0
2026-02-08 00:00:00,36.9,37.0,604.0,26.1,49.0
2026-02-08 01:00:00,35.2,35.3,468.0,23.9,51.0
2026-02-08 02:00:00,33.6,33.9,352.0,22.1,52.0
2026-02-08 03:00:00,32.9,33.2,285.0,20.6,53.0
2026-02-08 04:00:00,32.5,32.8,330.0,20.2,53.0
2026-02-08 05:00:00,31.5,31.8,597.0,22.0,51.0
2026-02-08 06:00:00,31.8,32.0,975.0,24.9,48.0
2026-02-08 07:00:00,27.5,28.0,1193.0,22.5,54.0
2026-02-08 08:00:00,25.8,26.4,1078.0,20.5,60.0
2026-02-08 09:00:00,22.8,23.2,803.0,17.7,70.0
2026-02-08 10:00:00,22.3,22.8,615.0,15.0,80.0
2026-02-08 11:00:00,21.5,22.0,620.0,12.5,93.0
2026-02-08 12:00:00,21.4,21.9,711.0,10.3,106.0
2026-02-08 13:00:00,22.4,22.9,820.0,9.2,114.0
2026-02-08 14:00:00,23.2,23.9,840.0,9.4,113.0
2026-02-08 15:00:00,22.6,23.3,877.0,10.9,107.0
2026-02-08 16:00:00,19.6,20.3,1178.0,14.0,97.0
2026-02-08 17:00:00,18.9,19.6,2050.0,19.9,82.0
2026-02-08 18:00:00,20.0,20.6,3186.0,27.4,63.0
2026-02-08 19:00:00,31.0,31.7,3917.0,40.6,38.0
2026-02-08 20:00:00,37.5,38.1,3920.0,43.6,32.0
2026-02-08 21:00:00,42.7,43.2,3517.0,47.6,24.0
2026-02-08 22:00:00,48.3,48.8,3005.0,49.9,18.0
2026-02-08 23:00:00,53.8,54.0,2396.0,49.2,16.0
2026-02-09 00:00:00,55.5,55.8,1678.0,46.7,17.0
2026-02-09 01:00:00,53.9,54.2,1107.0,43.6,18.0
2026-02-09 02:00:00,52.5,52.7,760.0,39.1,21.0
2026-02-09 03:00:00,50.8,51.0,559.0,34.0,25.0
2026-02-09 04:00:00,49.1,49.6,534.0,31.2,28.0
2026-02-09 05:00:00,45.8,46.1,811.0,33.6,25.0
2026-02-09 06:00:00,40.0,40.6,1264.0,38.4,21.0
2026-02-09 07:00:00,52.9,53.2,1533.0,37.1,28.0
2026-02-09 08:00:00,37.0,37.7,1425.0,30.7,51.0
2026-02-09 09:00:00,29.2,29.9,1135.0,21.9,82.0
2026-02-09 10:00:00,24.9,25.7,887.0,14.6,106.0
2026-02-09 11:00:00,21.5,22.2,722.0,9.9,118.0
2026-02-09 12:00:00,19.6,20.1,599.0,6.7,123.0
2026-02-09 13:00:00,17.8,18.4,626.0,6.2,122.0
2026-02-09 14:00:00,18.9,19.6,879.0,9.1,114.0
2026-02-09 15:00:00,20.1,20.6,1283.0,14.6,99.0
2026-02-09 16:00:00,23.6,24.0,1714.0,21.7,84.0
2026-02-09 17:00:00,30.4,30.7,2214.0,32.0,67.0
2026-02-09 18:00:00,34.3,34.7,2743.0,43.8,49.0
2026-02-09 19:00:00,36.0,36.1,3054.0,49.3,37.0
2026-02-09 20:00:00,36.6,36.6,3017.0,47.8,33.0
2026-02-09 21:00:00,39.8,39.8,2762.0,45.6,28.0
2026-02-09 22:00:00,38.3,38.3,2441.0,43.0,25.0
2026-02-09 23:00:00,37.0,37.0,2058.0,39.8,25.0
2026-02-10 00:00:00,37.3,37.4,1608.0,36.3,26.0
2026-02-10 01:00:00,35.7,35.9,1225.0,33.2,27.0
2026-02-10 02:00:00,34.0,34.1,909.0,30.8,27.0
2026-02-10 03:00:00,34.5,34.6,659.0,28.9,26.0
2026-02-10 04:00:00,35.7,35.9,608.0,28.0,27.0
2026-02-10 05:00:00,37.7,37.8,930.0,29.1,28.0
2026-02-10 06:00:00,44.9,45.1,1450.0,31.2,30.0
2026-02-10 07:00:00,56.2,56.5,1775.0,36.6,45.0
2026-02-10 08:00:00,41.3,41.4,1698.0,31.7,75.0
2026-02-10 09:00:00,35.6,35.9,1425.0,24.9,117.0
2026-02-10 10:00:00,34.5,34.7,1182.0,19.3,152.0
2026-02-10 11:00:00,34.7,35.2,1021.0,15.9,175.0
2026-02-10 12:00:00,35.4,35.9,890.0,13.8,189.0
2026-02-10 13:00:00,36.2,36.7,860.0,13.1,190.0
2026-02-10 14:00:00,37.3,37.7,969.0,12.8,169.0
2026-02-10 15:00:00,33.3,33.6,1179.0,13.9,133.0
2026-02-10 16:00:00,25.5,26.0,1451.0,19.6,99.0
2026-02-10 17:00:00,22.9,23.4,1812.0,34.9,68.0
2026-02-10 18:00:00,30.9,31.5,2235.0,54.8,38.0
2026-02-10 19:00:00,31.2,31.4,2597.0,32.7,64.0
2026-02-10 20:00:00,30.5,30.7,2921.0,38.1,53.0
2026-02-10 21:00:00,39.0,39.2,3183.0,45.4,38.0
2026-02-10 22:00:00,48.7,48.9,3192.0,50.8,26.0
2026-02-10 23:00:00,58.9,59.1,2761.0,52.2,20.0
2026-02-11 00:00:00,59.3,59.5,2077.0,51.7,18.0
2026-02-11 01:00:00,61.2,61.5,1504.0,50.9,15.0
2026-02-11 02:00:00,65.4,65.7,1134.0,50.4,10.0
2026-02-11 03:00:00,70.3,70.5,876.0,49.7,6.0
2026-02-11 04:00:00,74.0,74.3,818.0,49.0,6.0
2026-02-11 05:00:00,75.9,76.1,1122.0,49.6,11.0
2026-02-11 06:00:00,82.2,82.4,1627.0,50.1,20.0
2026-02-11 07:00:00,87.1,88.0,1936.0,58.1,30.0
2026-02-11 08:00:00,59.5,59.8,1839.0,47.1,64.0
2026-02-11 09:00:00,43.4,43.7,1545.0,31.8,110.0
2026-02-11 10:00:00,35.5,35.7,1289.0,19.4,147.0
2026-02-11 11:00:00,31.1,31.3,1143.0,12.3,166.0
2026-02-11 12:00:00,29.2,29.5,1035.0,8.0,176.0
2026-02-11 13:00:00,27.1,27.4,980.0,6.3,177.0
2026-02-11 14:00:00,27.2,27.6,907.0,7.6,168.0
2026-02-11 15:00:00,29.2,29.6,887.0,11.4,151.0
2026-02-11 16:00:00,27.9,28.4,1153.0,16.6,131.0
2026-02-11 17:00:00,30.5,31.3,1989.0,24.0,107.0
2026-02-11 18:00:00,35.2,35.9,3111.0,32.8,81.0
2026-02-11 19:00:00,48.1,48.9,3902.0,47.4,50.0
2026-02-11 20:00:00,47.0,47.8,4099.0,47.2,45.0
2026-02-11 21:00:00,52.2,52.9,3965.0,47.0,38.0
2026-02-11 22:00:00,49.2,49.7,3676.0,48.0,30.0
2026-02-11 23:00:00,55.5,55.9,3223.0,51.6,22.0
2026-02-12 00:00:00,60.8,61.0,2613.0,56.4,13.0
2026-02-12 01:00:00,65.7,66.1,2047.0,59.4,6.0
2026-02-12 02:00:00,71.2,71.5,1524.0,59.1,2.0
2026-02-12 03:00:00,72.9,73.1,1043.0,56.8,1.0
2026-02-12 04:00:00,73.3,73.6,804.0,54.0,3.0
2026-02-12 05:00:00,75.9,75.9,1003.0,51.3,9.0
2026-02-12 06:00:00,67.5,67.8,1443.0,48.0,20.0
2026-02-12 07:00:00,101.5,102.4,1731.0,55.6,38.0
2026-02-12 08:00:00,61.9,62.4,1687.0,44.5,65.0
2026-02-12 09:00:00,46.2,46.8,1491.0,29.1,104.0
2026-02-12 10:00:00,41.4,41.9,1294.0,16.8,135.0
2026-02-12 11:00:00,39.5,40.0,1106.0,10.2,155.0
2026-02-12 12:00:00,37.5,38.1,917.0,6.7,168.0
2026-02-12 13:00:00,36.3,36.7,852.0,5.7,171.0
2026-02-12 14:00:00,36.9,37.3,1005.0,7.3,160.0
2026-02-12 15:00:00,34.2,34.6,1280.0,11.3,139.0
2026-02-12 16:00:00,30.6,31.0,1519.0,17.2,118.0
2026-02-12 17:00:00,35.2,35.4,1676.0,26.5,99.0
2026-02-12 18:00:00,40.6,40.9,1796.0,37.5,80.0
2026-02-12 19:00:00,44.7,44.9,1853.0,39.8,80.0
2026-02-12 20:00:00,46.0,46.1,1828.0,36.9,75.0
2026-02-12 21:00:00,43.7,43.8,1740.0,32.8,69.0
2026-02-12 22:00:00,40.2,40.3,1615.0,29.1,63.0
2026-02-12 23:00:00,37.4,37.5,1446.0,26.3,60.0
2026-02-13 00:00:00,35.6,35.7,1241.0,24.0,59.0
2026-02-13 01:00:00,32.8,32.9,1052.0,22.2,56.0
2026-02-13 02:00:00,30.9,31.1,850.0,20.8,50.0
2026-02-13 03:00:00,30.4,30.6,664.0,19.9,43.0
2026-02-13 04:00:00,31.4,31.5,631.0,20.8,37.0
2026-02-13 05:00:00,32.9,33.1,912.0,25.5,31.0
2026-02-13 06:00:00,36.1,36.3,1347.0,31.8,25.0
2026-02-13 07:00:00,49.2,49.5,1592.0,37.6,34.0
2026-02-13 08:00:00,51.7,51.8,1449.0,32.3,42.0
2026-02-13 09:00:00,39.0,39.1,1117.0,25.0,54.0
2026-02-13 10:00:00,22.9,23.1,848.0,19.1,65.0
2026-02-13 11:00:00,20.3,20.4,693.0,15.9,72.0
2026-02-13 12:00:00,19.2,19.3,602.0,14.0,77.0
2026-02-13 13:00:00,19.8,19.9,675.0,13.5,85.0
2026-02-13 14:00:00,22.9,23.1,989.0,13.8,102.0
2026-02-13 15:00:00,26.4,26.5,1466.0,15.4,121.0
2026-02-13 16:00:00,31.3,31.4,1980.0,19.3,129.0
2026-02-13 17:00:00,36.3,36.4,2627.0,27.7,118.0
2026-02-13 18:00:00,41.2,41.4,3309.0,38.3,96.0
2026-02-13 19:00:00,51.6,51.8,3608.0,60.6,31.0
2026-02-13 20:00:00,53.3,53.4,3233.0,58.5,27.0
2026-02-13 21:00:00,55.9,56.0,2474.0,55.4,22.0
2026-02-13 22:00:00,54.1,54.4,1782.0,51.2,20.0
2026-02-13 23:00:00,50.1,50.2,1286.0,45.0,22.0
2026-02-14 00:00:00,46.0,46.1,856.0,37.6,27.0
2026-02-14 01:00:00,42.8,43.0,557.0,31.7,31.0
2026-02-14 02:00:00,41.2,41.3,393.0,28.1,31.0
2026-02-14 03:00:00,39.9,40.2,358.0,25.9,31.0
2026-02-14 04:00:00,39.3,39.6,501.0,25.3,31.0
2026-02-14 05:00:00,40.2,40.4,986.0,28.0,30.0
2026-02-14 06:00:00,43.7,44.0,1649.0,32.3,29.0
2026-02-14 07:00:00,69.6,72.4,2041.0,45.9,52.0
2026-02-14 08:00:00,49.4,49.9,1903.0,36.5,76.0
2026-02-14 09:00:00,35.0,35.5,1495.0,23.6,110.0
2026-02-14 10:00:00,29.7,30.2,1145.0,13.6,139.0
2026-02-14 11:00:00,29.0,29.5,945.0,9.2,158.0
2026-02-14 12:00:00,29.4,29.9,803.0,7.8,171.0
2026-02-14 13:00:00,30.2,30.6,774.0,8.1,176.0
2026-02-14 14:00:00,32.7,33.2,847.0,9.5,172.0
2026-02-14 15:00:00,35.0,35.5,1032.0,12.6,161.0
2026-02-14 16:00:00,34.8,35.2,1414.0,17.9,145.0
2026-02-14 17:00:00,36.6,36.9,2254.0,25.7,122.0
2026-02-14 18:00:00,42.5,42.7,3291.0,35.5,94.0
2026-02-14 19:00:00,49.5,49.6,3830.0,44.7,78.0
2026-02-14 20:00:00,46.2,46.3,3418.0,48.5,66.0
2026-02-14 21:00:00,49.0,49.0,2507.0,53.6,48.0
2026-02-14 22:00:00,59.8,60.1,1757.0,56.7,35.0
2026-02-14 23:00:00,69.4,69.6,1425.0,55.8,30.0
2026-02-15 00:00:00,61.9,61.9,1253.0,52.8,29.0
2026-02-15 01:00:00,61.0,61.0,1133.0,50.0,28.0
2026-02-15 02:00:00,65.4,65.4,1002.0,48.6,24.0
2026-02-15 03:00:00,69.6,69.6,923.0,47.3,20.0
2026-02-15 04:00:00,64.7,65.0,966.0,45.1,20.0
2026-02-15 05:00:00,53.4,53.4,1263.0,41.2,25.0
2026-02-15 06:00:00,48.9,48.9,1684.0,36.4,33.0
2026-02-15 07:00:00,58.9,59.3,1906.0,39.6,40.0
2026-02-15 08:00:00,36.3,36.3,1732.0,32.3,58.0
2026-02-15 09:00:00,22.9,22.9,1360.0,22.0,85.0
2026-02-15 10:00:00,21.0,21.1,1062.0,13.8,111.0
2026-02-15 11:00:00,20.9,21.0,943.0,9.1,139.0
2026-02-15 12:00:00,22.8,22.9,898.0,6.4,167.0
2026-02-15 13:00:00,26.7,26.8,886.0,5.7,183.0
2026-02-15 14:00:00,32.2,32.4,828.0,6.8,179.0
2026-02-15 15:00:00,36.8,37.0,803.0,9.9,162.0
2026-02-15 16:00:00,34.8,35.0,1002.0,15.8,140.0
2026-02-15 17:00:00,39.5,39.7,1629.0,27.2,113.0
2026-02-15 18:00:00,49.6,50.1,2481.0,41.4,81.0
2026-02-15 19:00:00,41.1,41.1,3141.0,48.0,56.0
2026-02-15 20:00:00,43.5,43.5,3524.0,52.5,45.0
2026-02-15 21:00:00,51.5,51.5,3716.0,58.6,31.0
2026-02-15 22:00:00,55.5,55.5,3556.0,62.4,20.0
2026-02-15 23:00:00,56.9,56.9,2780.0,61.9,16.0
2026-02-16 00:00:00,55.9,55.9,1652.0,59.2,17.0
2026-02-16 01:00:00,61.5,61.5,800.0,55.9,17.0
2026-02-16 02:00:00,58.0,58.0,477.0,52.2,16.0
2026-02-16 03:00:00,57.5,57.5,429.0,48.1,15.0
2026-02-16 04:00:00,61.9,61.9,523.0,45.0,17.0
2026-02-16 05:00:00,66.4,66.4,802.0,44.8,21.0
2026-02-16 06:00:00,73.1,73.1,1224.0,45.7,27.0
2026-02-16 07:00:00,52.2,52.2,1526.0,44.7,25.0
2026-02-16 08:00:00,34.9,34.9,1606.0,37.6,46.0
2026-02-16 09:00:00,25.6,25.6,1567.0,27.7,76.0
2026-02-16 10:00:00,23.0,23.1,1456.0,19.4,102.0
2026-02-16 11:00:00,24.2,24.3,1232.0,13.7,125.0
2026-02-16 12:00:00,25.8,26.0,938.0,9.6,145.0
2026-02-16 13:00:00,26.4,26.7,745.0,8.1,151.0
2026-02-16 14:00:00,26.2,26.6,703.0,9.3,134.0
2026-02-16 15:00:00,23.3,23.6,764.0,13.2,104.0
2026-02-16 16:00:00,23.8,24.2,952.0,20.3,76.0
2026-02-16 17:00:00,30.4,30.7,1374.0,33.5,56.0
2026-02-16 18:00:00,41.2,41.4,1925.0,50.0,39.0
2026-02-16 19:00:00,32.7,32.7,2313.0,49.5,38.0
2026-02-16 20:00:00,39.7,39.7,2414.0,53.7,29.0
2026-02-16 21:00:00,44.8,44.8,2354.0,59.6,17.0
2026-02-16 22:00:00,55.6,55.6,2215.0,63.6,7.0
2026-02-16 23:00:00,62.2,62.4,1994.0,64.4,3.0
2026-02-17 00:00:00,68.7,68.9,1695.0,63.5,2.0
2026-02-17 01:00:00,67.8,68.0,1415.0,61.8,2.0
2026-02-17 02:00:00,68.7,68.9,1133.0,59.4,1.0
2026-02-17 03:00:00,68.2,68.5,871.0,56.2,0.0
2026-02-17 04:00:00,69.2,69.2,786.0,53.1,3.0
2026-02-17 05:00:00,69.8,70.3,1060.0,51.2,11.0
2026-02-17 06:00:00,71.9,73.1,1513.0,49.5,24.0
2026-02-17 07:00:00,78.5,79.6,1760.0,45.6,56.0
2026-02-17 08:00:00,44.5,45.1,1569.0,36.0,74.0
2026-02-17 09:00:00,30.5,31.2,1173.0,22.7,99.0
2026-02-17 10:00:00,27.4,28.1,887.0,12.5,120.0
2026-02-17 11:00:00,29.5,30.3,842.0,8.3,133.0
2026-02-17 12:00:00,32.0,32.8,907.0,7.2,141.0
2026-02-17 13:00:00,34.2,35.2,1000.0,7.3,143.0
2026-02-17 14:00:00,27.1,27.9,1018.0,6.4,138.0
2026-02-17 15:00:00,24.7,25.8,1065.0,6.8,127.0
2026-02-17 16:00:00,22.5,23.7,1366.0,13.4,108.0
2026-02-17 17:00:00,23.4,24.2,2206.0,32.7,76.0
2026-02-17 18:00:00,32.4,33.3,3300.0,58.2,36.0
2026-02-17 19:00:00,53.4,54.4,4021.0,72.8,2.0
2026-02-17 20:00:00,55.2,57.0,4082.0,72.8,2.0
2026-02-17 21:00:00,64.0,66.4,3769.0,72.4,1.0
2026-02-17 22:00:00,66.1,68.5,3316.0,69.8,2.0
2026-02-17 23:00:00,59.8,62.4,2712.0,63.6,4.0
2026-02-18 00:00:00,47.1,49.5,1968.0,55.1,7.0
2026-02-18 01:00:00,32.2,33.9,1352.0,46.6,11.0
2026-02-18 02:00:00,26.1,27.5,935.0,37.7,16.0
2026-02-18 03:00:00,22.1,23.3,645.0,28.8,21.0
2026-02-18 04:00:00,18.2,19.2,535.0,23.2,25.0
2026-02-18 05:00:00,17.9,18.9,734.0,23.8,25.0
2026-02-18 06:00:00,27.3,28.7,1114.0,27.7,23.0
2026-02-18 07:00:00,44.7,47.5,1336.0,37.3,34.0
2026-02-18 08:00:00,36.0,39.3,1219.0,31.5,41.0
2026-02-18 09:00:00,28.9,32.7,944.0,23.6,52.0
2026-02-18 10:00:00,21.3,24.6,727.0,17.2,62.0
2026-02-18 11:00:00,19.2,20.7,631.0,13.9,72.0
2026-02-18 12:00:00,18.3,19.3,591.0,12.3,81.0
2026-02-18 13:00:00,18.5,19.3,628.0,11.7,88.0
2026-02-18 14:00:00,16.6,17.1,713.0,11.3,93.0
2026-02-18 15:00:00,14.4,15.1,874.0,12.0,95.0
2026-02-18 16:00:00,13.8,14.4,1213.0,16.0,89.0
2026-02-18 17:00:00,14.5,15.1,1927.0,26.0,69.0
2026-02-18 18:00:00,21.1,22.3,2819.0,39.3,42.0
2026-02-18 19:00:00,34.6,34.9,3394.0,53.7,22.0
2026-02-18 20:00:00,37.0,37.3,3407.0,55.1,17.0
2026-02-18 21:00:00,40.4,40.9,3102.0,56.8,10.0
2026-02-18 22:00:00,44.0,44.9,2722.0,56.5,6.0
2026-02-18 23:00:00,40.7,41.8,2303.0,52.6,6.0
2026-02-19 00:00:00,36.1,37.3,1808.0,46.7,9.0
2026-02-19 01:00:00,35.2,36.4,1366.0,41.6,11.0
2026-02-19 02:00:00,34.6,35.9,954.0,37.9,12.0
2026-02-19 03:00:00,34.6,35.9,595.0,35.1,13.0
2026-02-19 04:00:00,32.9,34.2,487.0,34.1,13.0
2026-02-19 05:00:00,30.6,31.8,850.0,37.3,9.0
2026-02-19 06:00:00,32.4,33.6,1464.0,42.4,4.0
2026-02-19 07:00:00,44.8,46.4,1865.0,42.9,17.0
2026-02-19 08:00:00,41.9,44.8,1828.0,35.7,39.0
2026-02-19 09:00:00,31.7,33.6,1579.0,25.6,70.0
2026-02-19 10:00:00,24.5,25.2,1333.0,17.5,95.0
2026-02-19 11:00:00,27.9,28.7,1128.0,12.9,112.0
2026-02-19 12:00:00,28.7,29.4,925.0,10.3,124.0
2026-02-19 13:00:00,31.3,31.9,823.0,9.8,127.0
2026-02-19 14:00:00,27.9,28.5,763.0,11.1,116.0
2026-02-19 15:00:00,22.6,23.0,804.0,14.5,96.0
2026-02-19 16:00:00,24.4,24.7,1222.0,20.9,77.0
2026-02-19 17:00:00,30.6,30.9,2473.0,32.7,61.0
2026-02-19 18:00:00,40.7,41.0,4101.0,47.5,46.0
2026-02-19 19:00:00,37.4,37.5,5017.0,48.9,44.0
2026-02-19 20:00:00,42.4,42.5,4572.0,54.6,33.0
2026-02-19 21:00:00,47.7,47.7,3415.0,62.1,19.0
2026-02-19 22:00:00,56.2,56.5,2405.0,65.1,9.0
2026-02-19 23:00:00,55.8,56.0,1855.0,59.4,10.0
2026-02-20 00:00:00,44.5,44.7,1452.0,49.1,15.0
2026-02-20 01:00:00,37.4,37.6,1114.0,40.4,20.0
2026-02-20 02:00:00,32.9,33.8,768.0,35.7,21.0
2026-02-20 03:00:00,30.7,31.7,487.0,32.5,21.0
2026-02-20 04:00:00,27.5,28.3,413.0,29.9,22.0
2026-02-20 05:00:00,23.6,24.4,742.0,27.8,23.0
2026-02-20 06:00:00,24.0,24.9,1278.0,26.2,24.0
2026-02-20 07:00:00,17.3,18.6,1573.0,21.9,31.0
2026-02-20 08:00:00,17.6,19.2,1355.0,19.4,44.0
2026-02-20 09:00:00,17.5,18.5,896.0,15.9,63.0
2026-02-20 10:00:00,16.5,17.1,564.0,12.7,78.0
2026-02-20 11:00:00,13.7,14.3,521.0,10.0,85.0
2026-02-20 12:00:00,13.4,14.1,605.0,7.6,89.0
2026-02-20 13:00:00,15.7,16.3,696.0,6.8,91.0
2026-02-20 14:00:00,16.9,17.5,717.0,7.7,94.0
2026-02-20 15:00:00,18.5,19.2,744.0,10.2,96.0
2026-02-20 16:00:00,19.8,20.3,890.0,14.6,92.0
2026-02-20 17:00:00,21.7,22.1,1259.0,22.9,79.0
2026-02-20 18:00:00,25.0,25.3,1746.0,33.1,60.0
2026-02-20 19:00:00,29.6,30.2,2149.0,30.4,67.0
2026-02-20 20:00:00,28.8,29.2,2473.0,30.0,62.0
2026-02-20 21:00:00,28.8,29.2,2713.0,29.3,54.0
2026-02-20 22:00:00,29.0,29.4,2655.0,28.4,48.0
2026-02-20 23:00:00,27.0,27.4,2050.0,27.0,46.0
2026-02-21 00:00:00,24.4,24.9,1146.0,25.3,45.0
2026-02-21 01:00:00,22.4,23.1,479.0,24.1,44.0
2026-02-21 02:00:00,20.9,21.9,254.0,23.3,43.0
2026-02-21 03:00:00,19.3,20.5,264.0,22.9,43.0
2026-02-21 04:00:00,18.2,19.4,427.0,23.7,41.0
2026-02-21 05:00:00,19.4,20.7,858.0,27.5,34.0
2026-02-21 06:00:00,23.6,24.8,1441.0,32.5,26.0
2026-02-21 07:00:00,36.0,37.3,1747.0,37.2,27.0
2026-02-21 08:00:00,30.3,30.7,1494.0,31.2,53.0
2026-02-21 09:00:00,26.4,26.8,963.0,22.9,89.0
2026-02-21 10:00:00,26.2,26.6,570.0,16.1,119.0
2026-02-21 11:00:00,27.5,27.9,487.0,11.9,140.0
2026-02-21 12:00:00,28.1,28.4,542.0,9.1,155.0
2026-02-21 13:00:00,27.5,27.8,633.0,8.1,159.0
2026-02-21 14:00:00,25.3,25.6,726.0,9.4,146.0
2026-02-21 15:00:00,21.9,22.2,855.0,12.5,123.0
2026-02-21 16:00:00,21.7,21.9,1020.0,16.6,101.0
2026-02-21 17:00:00,24.4,24.6,1259.0,22.4,84.0
2026-02-21 18:00:00,26.1,26.3,1534.0,29.3,69.0
2026-02-21 19:00:00,28.5,28.8,1732.0,35.9,55.0
2026-02-21 20:00:00,27.6,27.9,1836.0,35.9,50.0
2026-02-21 21:00:00,29.6,29.9,1863.0,35.7,44.0
2026-02-21 22:00:00,34.5,34.7,1754.0,34.8,40.0
2026-02-21 23:00:00,36.7,36.9,1403.0,32.7,41.0
2026-02-22 00:00:00,38.1,38.3,916.0,29.9,44.0
